movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family
1091298,Attack of the Meth Gator,"On a small island in the Florida Everglades, a DEA agent and a local sheriff gather a team of locals to take down a giant meth-fueled alligator.",/e8W2ybPj3lQiDTAoWfofxAXVkoL.jpg,"['Action', 'Horror']","['Action', 'Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1091298.jpg,0,0,0,0,1,0,1,0,0,0,0,0
1091413,An Ordinary Denazification,"Euromaidan, Crimea, birth of DPR, 8 years of war, beginning of denazification.",/ysivG4DdMgyAuY4HJTikJmOrSYw.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1091413.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1091508,Love Never Ends,"Have you ever wondered how you will age? Four 60-year-olds, two twilight loves, their love is kind and pure, romantic and intense. In this limited journey of life, before it is too late, one wants to say ""I love you!",/j89uaJkihUoa4ELxzm27E8x7AdZ.jpg,['Family'],"['Romance', 'Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1091508.jpg,1,0,0,1,0,0,0,0,0,0,0,1
1091834,Return,"RETURN tells the story of a retired Green Beret who embarks on a healing journey from Montana to Vietnam. There he retraces his steps, shares his wartime experiences with his son, treats his Post-Traumatic Stress Disorder, and seeks out the mountain tribespeople he once lived with and fought alongside as a Special Forces officer.",/opYp1lkbVHVJil8N0c5HRSB5D96.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1091834.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1092074,Jimmie & Stevie Ray Vaughan: Brothers in Blues,"The story of brothers Jimmie and Stevie Ray Vaughan. Jimmie and Stevie went from a small, post-war house in Oak Cliff, Texas to becoming rock and roll legends, selling millions of records and playing alongside the likes of David Bowie, Jimi Hendrix, Eric Clapton, Jackson Browne, Carlos Santana and more.",/6wBUhmgMjf6bqvfrgKsHEUxwH7T.jpg,['Music'],"['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092074.jpg,0,0,1,0,0,0,0,0,1,0,0,0
1092329,Journey to Bethlehem,A young woman carrying an unimaginable responsibility. A young man torn between love and honor. A jealous king who will stop at nothing to keep his crown.,/cJgF1vjiNoRAh5UePmiPfjrw6Iv.jpg,"['Family', 'Drama']","['Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092329.jpg,1,0,0,0,0,0,0,0,0,0,0,1
1092392,The Jitterbugs: Pioneers of the Jit,"A one-of-a-kind documentary highlighting the founders of Detroit's leading dance legacy: the Jit. Combining historical footage and exclusive interviews, get a glimpse of the Jitterbugs' past, career, and how a key contemporary is carrying the torch, featuring a bonus instructional on Jit steps and style.",/6pH0Qpe9aUrr3xzQd2IGgEDIWZY.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092392.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1092469,The Path to Vengeance: Making Ghost Rider: Spirit of Vengeance,A six-part documentary on the making of the film.,/tIhvZ14f8HqFAu1Bzd4n6TQ8drh.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092469.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1092506,On Swift Horses,"In the 1950s, a seemingly sensible newlywed and her wayward brother-in-law undertake parallel journeys of risk, romance, and self-discovery.",/7CSUEtX7ZzbNKAR7WwixdncJOQq.jpg,"['Romance', 'Drama']","['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092506.jpg,1,0,0,1,0,0,0,0,0,0,0,0
1092622,Ali Topan,"Ali Topan who is a hooligan with a motorbike who always roams the streets. His motivation that needs money for his life makes him ready to do work without much talk. Until he works as a private detective, journalist until he is ready to solve cases.",/1aq5NDNtKejONce1QwaDdTYntby.jpg,['Crime'],"['Drama', 'Action', 'Romance', 'Crime', 'Adventure', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092622.jpg,1,1,0,1,1,0,0,1,0,0,0,0
1092654,Gaslight,"Meesha, a young paraplegic woman confined to a wheelchair, returns to her family’s royal estate after 15 years at the behest of her estranged father, only to learn that he’s mysteriously missing and probably dead.",/8D3lObq5pv7lH0o5tny908SldKf.jpg,['Horror'],"['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092654.jpg,0,0,0,0,0,1,1,0,0,0,0,0
1092872,The Passengers,"Two young men represent their final abandoned community of Ethiopian Jews on a fateful trip to America as representatives in an advocacy campaign, with the ultimate goal to enter Israel as citizens.",/kVfqo2qYW9FLADZBwAM9qfJAVTZ.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1092872.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1093231,Mother of the Bride,Lana's daughter Emma returns from abroad and drops a bombshell: she's getting married. In Thailand. In a month! Things only get worse when Lana learns that the man who captured Emma's heart is the son of the man who broke hers years ago.,/vdTvwykMWvVgdaViBVRh8IFTku5.jpg,"['Comedy', 'Romance']","['Comedy', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093231.jpg,0,1,0,1,0,0,0,0,0,0,0,0
1093237,Hurry Up Tomorrow,A musician plagued by insomnia is pulled into an odyssey with a stranger who begins to unravel the very core of his existence.,/vjNYHZjoCya803vJXxJXUkNJQWO.jpg,"['Thriller', 'Music']","['Thriller', 'Music']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093237.jpg,0,0,0,0,0,1,0,0,1,0,0,0
1093349,Barbie: Skipper and the Big Babysitting Adventure,"Barbie’s younger sister Skipper is a babysitting expert, but when her babysitting business hits a snag, she takes a summer job at a water park and tries out different jobs with some new friends. A birthday party at the park goes awry and Skipper’s babysitting skills save the day! The success renews Skipper’s confidence in her babysitting business, and she and her new friends start a babysitting squad.",/dBeIdkiWzWhH5JynDvCDpwAqbY5.jpg,"['Family', 'Animation']","['Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093349.jpg,0,0,0,0,0,0,0,0,0,1,0,1
1093396,Carrot Cake Murder: A Hannah Swensen Mystery,"A skeleton found in Lake Eden reveals the true identity of a beloved resident. Despite her fiancé's disapproval, Hannah investigates the murder and enlists her mother's help to uncover the truth and bring the killer to justice.",/yLYAq5d6pk8mXKzigfwcBn543lf.jpg,['TV Movie'],"['Mystery', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093396.jpg,0,0,0,0,0,0,0,0,0,0,1,0
1093485,The White Storm 3: Heaven or Hell,"Hong Kong police agent Cheung (by Aaron Kwok) works undercover in Kang’s (by Sean Lau) drug cartel, while another undercover cop Au (by Louis Koo) successfully earns their trust in an incident, a brotherly-bond is built among the three. After the Police busts the syndicate in Hong Kong, Kang subsequently hides away in the Golden Triangle, by chance he receives a tip-off about the betrayal within his circle of trust…",/ggqFWPI6AARLQelfmQYl5HBD3X5.jpg,"['Thriller', 'Action', 'Crime']","['Thriller', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093485.jpg,0,0,0,0,1,1,0,1,0,0,0,0
1093770,Undead Evolution: Making 'Resident Evil: Afterlife',Resident Evil: Afterlife featurette.,/6pQ44d0hoeuiD4wlCgXS0ZCuGq8.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093770.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1093879,The Keepers of the 5 Kingdoms,A grandfather and curio shop owner in a small town in Arizona and his granddaughter are transported to a mystical land through a portal stone and have to find their way back.,/zITBvIWO2LRVAVx8BD1KyMWUx47.jpg,['Family'],"['Adventure', 'Family', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093879.jpg,0,0,0,0,0,0,0,0,0,0,0,1
1093938,Reas,"Gentle or rough, blonde or shaved, cis or trans, long term inmates or those newly admitted: women re-enact their lives in a Buenos Aires prison, in trance and balance, voguing and singing. A hybrid musical and charming piece of collective empowerment.",/rXyIIe3vTCTLStiV06viOP595eO.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093938.jpg,0,0,1,0,0,0,0,0,1,0,0,0
1093966,Vettaiyan,A sought-after Supercop gets caught in a series of unexpected events when he encounters a suspect who is accused of being involved in a murder case.,/1q0dAC3OJZVKQcV2dG5sGvdUGqN.jpg,"['Action', 'Crime']","['Drama', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093966.jpg,1,0,0,0,1,0,0,1,0,0,0,0
1093994,One Ranger,A Texas Ranger is recruited by British Intelligence to track down a dangerous terrorist and stop him from attacking London.,/puffdkze3GZmQHu2Hy8t1XdOYtM.jpg,"['Thriller', 'Action']","['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093994.jpg,0,0,0,0,1,1,0,0,0,0,0,0
1093995,Chief of Station,"After learning that the death of his wife was not an accident, a former CIA Station Chief is forced back into the espionage underworld, teaming up with an adversary to unravel a conspiracy that challenges everything he thought he knew.",/3SDHU1P6rpTJBlmKcm5aIkFHTGJ.jpg,"['Thriller', 'Action']","['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1093995.jpg,0,0,0,0,1,1,0,0,0,0,0,0
1094009,Summer Camp,"Childhood best friends Nora, Ginny and Mary used to spend every summer at sleepaway camp together, and now, fifty years later, seize the opportunity to get back together for a reunion at the camp — full of food fights, river rafting and emotional revelations.",/9RrcqS0kT5weSqS853WGWFDEATZ.jpg,['Comedy'],['Comedy'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094009.jpg,0,1,0,0,0,0,0,0,0,0,0,0
1094057,Creating Christ,"Did Roman Emperors create Christianity? Researchers and scholars James S. Valliant and Warren Fahy take us on a journey, piecing together various physical archaeological artifacts that link the ruling Roman elites of the first century to the first Christians - a link which remained hidden till now. They then reveal the secret ways Christianity was used by subsequent rulers to ensure the religion survived and thrived into modern times. Based on their book of the same name, the Creating Christ documentary reveals this secret conspiracy which began as a way to end the great conflict between Jews and Rome, and ended up changing the course of history, still being in use to this very day. With additional supportive research from scholars Dr. Robert Price, Professor Robert Eisenman, and Acharya Sanning / D.M. Murdock, this documentary adds even greater validity to the thesis that Rome created the New Testament.",/srEKCG2KTRucmjKmy0MgkYnEL9f.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094057.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1094138,Jackpot!,"In the near future, a 'Grand Lottery' has been established - the catch: kill the winner before sundown to legally claim their multi-billion dollar jackpot. When Katie Kim mistakenly finds herself with the winning ticket, she reluctantly joins forces with amateur lottery protection agent Noel Cassidy who must get her to sundown in exchange for a piece of her prize.",/7vv0NTaQGOO7M5ZMerp1vMFJsby.jpg,"['Comedy', 'Action']","['Comedy', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094138.jpg,0,1,0,0,1,0,0,0,0,0,0,0
1094266,The Pope: Answers,"Ten young people from all over the world meet in Rome with Pope Francis with the aim of talking and conveying to him the main concerns of their generation. What awaits them is an unprecedented meeting, a face-to-face conversation, and a unique event.",/dqyzHNor7wEYhWRzVRrEuvqbCkU.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094266.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1094274,Y2K,Two high school nobodies make the decision to crash the last major celebration before the new millennium on New Year's Eve 1999. The night becomes even crazier than they could have ever dreamed when the clock strikes midnight.,/qndubIQalyxBJI5EBNZKGXEX74q.jpg,"['Comedy', 'Horror']","['Comedy', 'Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094274.jpg,0,1,0,0,0,0,1,0,0,0,0,0
1094292,Pure Instinct Montana,"This film documents Montana's fishers' unique experience and abilities, their natural instincts, and the state's remote natural beauty.",/lmLuf7Mw6DJyy5EJD3Wz2EsMcGy.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094292.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1094403,Malum,A rookie police officer willingly takes the last shift at a newly decommissioned police station in an attempt to uncover the mysterious connection between her father's death and a vicious cult.,/m1rcLLs0KmS8Cg60sLoMZC2OyDR.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094403.jpg,0,0,0,0,0,0,1,0,0,0,0,0
1094448,Pretty Cure All Stars F,"Pretty Cure All Stars F is a Japanese magical girl anime film and a part of the Pretty Cure franchise, celebrating its 20th anniversary.",/lIw2vkZJllnKvp9xuqZI1BaSVqK.jpg,"['Family', 'Animation']","['Family', 'Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094448.jpg,0,1,0,0,1,0,0,0,0,1,0,1
1094473,Bambi: A Life in the Woods,"The life of Bambi, a male roe deer, from his birth through childhood, the loss of his mother, the finding of a mate, the lessons he learns from his father, and the experience he gains about the dangers posed by human hunters in the forest.",/vWNVHtwOhcoOEUSrY1iHRGbgH8O.jpg,['Family'],"['Adventure', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094473.jpg,0,0,0,0,0,0,0,0,0,0,0,1
1094481,Hitmen,"Michael Hero, a powerful CEO, seeks vengeance for the murder of his grandson by offering a one-million-dollar bounty for the assassination of his grandson's accidental killers, attracting the world's leading assassins to the task at hand.",/cdbNHV7Rjy72WgZyIuh3QwxgVS2.jpg,['Crime'],"['Thriller', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094481.jpg,0,0,0,0,1,1,0,1,0,0,0,0
1094556,The Thundermans Return,"Twins Phoebe and Max are enjoying their superhero lifestyle, but when one 'save' goes awry, the Thundermans are sent back to Hiddenville. While Hank and Barb enjoy their return, and Billy and Nora look forward to a normal high school life, Max and Phoebe are determined to regain their superhero status.",/eUdkKkRcyRV9TLs26vfimPFFmS3.jpg,"['Comedy', 'Family', 'Action']","['Comedy', 'Family', 'Science Fiction', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094556.jpg,0,1,0,0,1,0,0,0,0,0,0,1
1094579,How we made Asterix & Obelix: Mission Cleopatra,Behind the scenes of Chabat's take on Asterix.,/jdAWJpSjSsROflDE5e7fgxJu2KW.jpg,['Documentary'],"['Comedy', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094579.jpg,0,1,1,0,0,0,0,0,0,0,0,0
1094643,Miley Cyrus - Endless Summer Vacation (Backyard Sessions),"Miley Cyrus takes the stage in this must-see, Disney+ music event featuring debut performances of her highly anticipated eighth studio album, ""Endless Summer Vacation."" The global superstar’s cinematic, one-of-a-kind performances are threaded together with exclusive interviews where she provides insight to her new album and the person she is today.",/gWYpJXngqV7MQT9QCqsQD0LZHYB.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094643.jpg,0,0,1,0,0,0,0,0,1,0,0,0
1094713,The Mistress,"Newlyweds Parker and Madeline move into their dream home. As they settle in, they discover a box of old love letters written to the original owner. And as the couple digs into the increasingly obsessive correspondence, a mysterious woman arrives with a horrifying secret that threatens their lives.",/1kdmre0wlUAUk9BvySv4Xoveieg.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094713.jpg,0,0,0,0,0,1,1,0,0,0,0,0
1094844,Ape vs Mecha Ape,"Recognizing the destructive power of its captive giant Ape, the military makes its own battle-ready A.I., Mecha Ape. But its first practical test goes horribly wrong, leaving the military no choice but to release the imprisoned giant ape to stop the colossal robot before it destroys downtown Chicago.",/4mMIRQqLRXNENibkKe9lYQ2vwdv.jpg,['Action'],"['Science Fiction', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094844.jpg,0,0,0,0,1,0,0,0,0,0,0,0
1094936,"First stay date Rena Miyashita, holding hands, kissing, laughing, and then forgetting time and getting intertwined","MIDV-118: Dokidoki's flirting love date! Play at the arcade, watch the night view with the Ferris wheel, hold hands with the boys and kiss. A day like youth with laughter! !! After playing outside, we meet closely at the hotel, forgetting the time and seeking SEX! Sweet, violently disturbed and immersed in pleasure many times. The next morning, a staying date that is indecently intertwined. An innocent and innocent cute smile and an ecstatically distorted naughty face all day long! !!",/eudoBAhUNVFjHoXNNFRUmFSbBUd.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094936.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1094974,Take Cover,A burned-out professional sniper finds himself trapped in an all-glass penthouse by a lethal competitor and must find a way to survive and escape with little to no cover between him and the killer.,/xNLiMNyFzKTL9PVIEulG55Hei8j.jpg,"['Thriller', 'Action']","['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1094974.jpg,0,0,0,0,1,1,0,0,0,0,0,0
1095033,Paupahan,"A struggling model scores a big rent discount on a small apartment. Thanks to the young caretaker who shows interest in him. Unknown to him, someone behind the mirrors is watching his every move.",/2klatuhhRjeCORe9Yj8L2RUqPRG.jpg,['Drama'],['Drama'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1095033.jpg,1,0,0,0,0,0,0,0,0,0,0,0
1095848,4PM,"Jung-in is the professor of western psychology decides to take a break of his teaching and moves to his new house in country side with his wife. They went to say hello to their neighbor and when there was nobody at home, they left a note. Next day the neighbor comes to visit at 4pm. When he left the couple didn't think it was a simple response to the note they left. But the doctor, neighbor comes everyday and ruins the couples peaceful times. As time passes, the couple. the couple feels pressure and drives them insane.",/oCz931f8dbtsdvm8pZ12EghBgRI.jpg,['Thriller'],['Thriller'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1095848.jpg,0,0,0,0,0,1,0,0,0,0,0,0
1095873,Little Girl Blue,"In 2016, French writer and photographer Carole Achache took her own life. After Carole's death, her daughter Mona Achache, a film director, discovers thousands of photos, letters and recordings that Carole left behind, but these buried secrets make her disappearance even more of an enigma. Through the power of filmmaking and the beauty of incarnation with the help of actress Marion Cotillard, the director brings her mother back to life to retrace her journey and find out who she really was.",/AeBTKZjkcT5ETeknExFw9ojTac1.jpg,['Documentary'],"['Documentary', 'History', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1095873.jpg,1,0,1,0,0,0,0,0,0,0,0,0
1095889,Manamey,"A charismatic playboy's life takes an unexpected turn when a young boy enters his world. Initially causing chaos, the boy gradually becomes an integral part of their lives.",/a3Q4pzat2v7Kml5K5bSuBfpnZcJ.jpg,"['Family', 'Drama']","['Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1095889.jpg,1,0,0,0,0,0,0,0,0,0,0,1
1096197,No Way Up,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.,/hu40Uxp9WtpL34jv3zyWLb5zEVY.jpg,"['Thriller', 'Action', 'Horror']","['Thriller', 'Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096197.jpg,0,0,0,0,1,1,1,0,0,0,0,0
1096326,The Secret Cup,"This documentary tells the story of The Secret Cup, the only cannabis competition for creating hash. It showcased the finest authentic achievements in the industry and those that participated had an incredible adventure while avoiding the law.",/wpVfRGn5Fp6964IAdT22n5U2JcV.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096326.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1096328,Life After 40,A man named James struggles with being forty and implores the advice of his friends to get through it.,/gSpgiIYX8rmxoCInlBRdbKaJKwS.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096328.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1096342,Beautiful Wedding,"Abby and Travis wake after a crazy night in Vegas as accidental newlyweds! With the mob on their heels, they flee to Mexico for a wild, weird honeymoon—but are they in for another disaster?",/6214Uk9CZZcIibI84o5DEtbhfyk.jpg,"['Romance', 'Comedy', 'Drama']","['Comedy', 'Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096342.jpg,1,1,0,1,0,0,0,0,0,0,0,0
1096369,Wild Life,"From Oscar-winning filmmakers Chai Vasarhelyi and Jimmy Chin, ""Wild Life"" follows conservationist Kris Tompkins on an epic, decades-spanning love story as wild as the landscapes she dedicated her life to protecting. After falling in love in mid-life, Kris and the outdoorsman and entrepreneur Doug Tompkins left behind the world of the massively successful outdoor brands they'd helped pioneer like Patagonia, The North Face, and Esprit, and turned their attention to a visionary effort to create National Parks throughout Chile and Argentina. ""Wild Life"" chronicles the highs and lows of their journey to effect the largest private land donation in history.",/gptHW5vSYZtRt13GmjT3fuRY9rY.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096369.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1096481,UFOs Invade Hollywood,"Coming attractions from 25 of everyone's favorite sci-fi UFO films from the 50s. Plus, there are stills, posters, and lobby cards, along with production facts and behind-the-scenes stories.",/9UvdXb1MEJ1jNaapMxFdjXB6Jmy.jpg,['Documentary'],"['Documentary', 'Science Fiction']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096481.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1096629,Dogman Tales,What is Dogman? How is it related to Sasquatch? In this compelling documentary several researchers and experts discuss the Cryptid Dogman.,/rt1armRk3HUIkOvsVtHRHNA5Jw0.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096629.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1096648,EVANGELION:3.0(-46h),"46 hours before the events of ""EVANGELION:3.0 YOU CAN (NOT) REDO."" Midori remembers her life post Near Third Impact and how she is saved by WILLE.",/bygotyRYDdheieVvPSCW5scTJKf.jpg,['Animation'],"['Science Fiction', 'Animation', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1096648.jpg,0,0,0,0,1,0,0,0,0,1,0,0
1097150,Deliver Us,"When a nun in a remote convent claims immaculate conception, the Vatican sends a team of priests to investigate, concerned about an ancient prophecy that a woman will give birth to twin boys: one the Messiah, the other the Antichrist.",/qOWZJgeEvH9ETqCFqxc6803l00H.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1097150.jpg,0,0,0,0,0,0,1,0,0,0,0,0
1097434,EVANGELION:3.0(-120min.),"120 minutes before ""EVANGELION:3.0 YOU CAN (NOT) REDO.""",/hxkvb0apUgYecN48mobfbgK0XXG.jpg,['Animation'],"['Science Fiction', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1097434.jpg,0,0,0,0,0,0,0,0,0,1,0,0
1097549,Babygirl,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much younger intern.,/ilwO6elz3mLV9CToT7C8pjVeKX0.jpg,['Drama'],['Drama'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1097549.jpg,1,0,0,0,0,0,0,0,0,0,0,0
1097806,Caught Out: Crime. Corruption. Cricket.,"The sports documentary examines India's biggest match-fixing scandal, the icons caught in its web and the journalists who uncovered the corruption.",/5JJaqFHA3WrVoaDmqXXATgb2LqC.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1097806.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1097829,The Way of Mizoguchi,"Kenji Mizoguchi in 1925 has already directed more than 30 films, of quite disparate subjects, from contemporary films (gendai geki) to historical films (chambara), to educational films or films drawn from Western literature.",/W9VfwtNRXTqrffIaRf8q9bceQx.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1097829.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1097870,Dear Santa,"Likeable 6th grader Liam writes to Santa asking him to prove that he's real. But Liam is dyslexic and accidentally sends his letter to Satan instead, who shows up at Liam's house, excited to have his first fanboy letter and wanting a little of Liam's soul.",/fRbDHbGBXg6kwQYr3CRYeKPJW5q.jpg,['Comedy'],"['Comedy', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1097870.jpg,0,1,0,0,0,0,0,0,0,0,0,0
1098110,Blood & Gold,"At the end of World War II, a German soldier is looking for his daughter while an SS troop is looking for a Jewish treasure.",/oLRQP5cEjiT1DxeIHUYEV96Ijum.jpg,['Action'],"['War', 'Drama', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098110.jpg,1,0,0,0,1,0,0,0,0,0,0,0
1098160,The Tank,"In 1978 Oregon, Ben and Jules inherit an abandoned coastal property from Ben's late mother, who's never mentioned it. The untouched house has been kept a secret for 40 years and comes with a beautiful private cove and beach. Jules searches for answers while Ben unwittingly awakens a fiercely protective creature.",/2VxEtwgzOUukatl2IKGn4borpgE.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098160.jpg,0,0,0,0,0,1,1,0,0,0,0,0
1098164,Lewis Capaldi: How I'm Feeling Now,"An intimate, all-access documentary that will chronicle Lewis Capaldi's journey from a scrappy teen with a viral performance to a Grammy-nominated pop star.",/djaZtmMiKFp8zaclEaAyD8vHcvx.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098164.jpg,0,0,1,0,0,0,0,0,1,0,0,0
1098312,Fujii Kaze Love All Serve All Stadium Live,"After making waves with fans all over the world, Fujii Kaze commemorates the release of his second album with his first ever outdoor stadium performance.",/oG3K6lKDidVows4xdooZ44LYv0d.jpg,['Music'],"['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098312.jpg,0,0,1,0,0,0,0,0,1,0,0,0
1098343,"The Gangster, the Cop, the Devil","A crime division focusing on motorcycle robbers aims their focus at the elusive Flying Squirrel, an infamous bike thief.",/tVQ1DJjdtPQd9HeaUntXaGuWadq.jpg,['Crime'],['Crime'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098343.jpg,0,0,0,0,0,0,0,1,0,0,0,0
1098378,Your Monster,"After her life falls apart, soft-spoken actress Laura Franco finds her voice again when she meets a terrifying, yet weirdly charming, monster living in her closet.",/nHlHRntqfDM0ORsfgPL28u4GiTT.jpg,"['Romance', 'Horror']","['Comedy', 'Romance', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098378.jpg,0,1,0,1,0,0,1,0,0,0,0,0
1098383,Teaches of Peaches,"Peaches - artist, feminist, rock star. She has been challenging gender stereotypes for over 20 years and is on par with the icons of the pop and rock world. With exclusive private archive material and current footage of preparations and concerts of her 2022 jubilee tour “20 Years of Teaches of Peaches”, we learn how the Canadian Merrill Nisker became the internationally celebrated musician and electro-clash icon Peaches.",/u1ytW9fu7jqplmmvK3ybdjirogW.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098383.jpg,0,0,1,0,0,0,0,0,1,0,0,0
