movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family,title_length,overview_word_count,num_genres
754452,The Last Manhunt,"In 1909, Willie Boy and his love Carlota go on the run after he accidentally shoots her father in a confrontation gone terribly wrong. With President Taft coming to the area, the local sheriff leads two Native American trackers seeking justice for their “murdered” tribal leader.",/95Bn6HZBBJcG7LOBMAzNH0gmLih.jpg,"['Romance', 'Crime']","['Western', 'Drama', 'Romance', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/754452.jpg,1,0,0,1,0,0,0,1,0,0,0,0,16,46,3
754739,The Wrong Cheerleader Coach,"When Jon and his daughter Hanna move from Chicago to California to start a new life after the passing of Hanna’s mom, they are delighted when the head cheerleader coach, Ms. Burke, invites Hanna to join the squad. When the new assistant coach, Devan, offers private cheer lessons, it turns out that she is interested in more than helping Hanna – she has set her sights on Jon and will stop at nothing to get what she wants.",/rm2ab8xkjiGaGTUd8Py9uPXyskp.jpg,['TV Movie'],"['Thriller', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/754739.jpg,0,0,0,0,0,1,0,0,0,0,1,0,27,78,2
754848,DMX: Don't Try to Understand,A focus on a year in the life of rapper Earl “DMX” Simmons as he is released from prison in early 2019 and attempts to rebuild his career in the music industry and reconnect with family and fans.,/ob449175ACbhpmj3FUJoECM3SyF.jpg,['Music'],"['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/754848.jpg,0,0,1,0,0,0,0,0,1,0,0,0,28,38,2
754934,Son,"When a young boy contracts a mysterious illness, his mother must decide how far she will go to protect him from terrifying forces in her past.",/4fl6EdtMp6p0RKJgESdFti1J3dC.jpg,['Horror'],"['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/754934.jpg,0,0,0,0,0,1,1,0,0,0,0,0,3,26,2
755033,Life After The Navigator,"A feature that not only celebrates the 1986 classic ""Flight of the Navigator"", but also looks at the life of its child star, Joey Cramer, and his roller-coaster life since that breakthrough role.",/ja4kt09necDqk4whIDfTWi2cujl.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/755033.jpg,0,0,1,0,0,0,0,0,0,0,0,0,24,33,1
755437,You Keep the Kids,"Flora and Victor are fun, modern, caring parents. That is, until they decide to get a divorce, and the perfect job opportunity turns up for them. They now have one problem: custody.",/oErlcO8d4PU4tu4th6GkpNURPKv.jpg,['Family'],"['Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/755437.jpg,0,1,0,0,0,0,0,0,0,0,0,1,17,32,2
755566,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,/tkl7n5r542S40hnYDI27lGNCACu.jpg,"['Thriller', 'Comedy', 'Action', 'Horror']","['Horror', 'Action', 'Comedy', 'Fantasy', 'Thriller']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/755566.jpg,0,1,0,0,1,1,1,0,0,0,0,0,9,32,4
755679,Fast X: Part 2,"The eleventh installment in The Fast Saga, which is a direct sequel to ""Fast X"".",/lD8V3DBban95Mxz4sjuA81Tw771.jpg,"['Thriller', 'Action', 'Crime']","['Thriller', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/755679.jpg,0,0,0,0,1,1,0,1,0,0,0,0,14,15,3
755688,Brave Blue World: Racing to Solve Our Water Crisis,"From reuse to energy generation, new innovations across five continents are explored in this documentary about building a future for sustainable water.",/7l1r2sI18YdXpGvLhv3xKLbPcZB.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/755688.jpg,0,0,1,0,0,0,0,0,0,0,0,0,50,22,1
755812,"Miraculous World: New York, United HeroeZ","Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week. The whole class is there...except Adrien, whose father refuses to let him go!",/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,"['Animation', 'Action', 'TV Movie']","['Animation', 'Action', 'Fantasy', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/755812.jpg,0,0,0,0,1,0,0,0,0,1,1,0,41,28,3
756187,Sneakerella,"When El, an aspiring sneaker designer from Queens, meets Kira King, the fiercely independent daughter of legendary basketball star and sneaker tycoon Darius King, sparks fly as the two bond over their mutual affinity for sneakers. With a little nudge from his best friend and a sprinkle of Fairy Godfather magic, El finds the courage to use his talent to pursue his dream of becoming a ‘legit’ sneaker designer in the industry.",/aPRSDBGIUe89pDXUp6DMmtkmDzC.jpg,"['Music', 'Family']","['Music', 'Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756187.jpg,0,1,0,0,0,0,0,0,1,0,0,1,11,72,3
756214,Mary Magdalene: Art's Scarlet Woman,Waldemar Januszczak explores the impact of Mary Magdalene's myth on art and artists. In art all Christian saints are inventions but Mary Magdalene has been the subject of more invention and re-invention than any other.,/wOU7cozgH18L5NHW8Qh7ZE7dQfk.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756214.jpg,0,0,1,0,0,0,0,0,0,0,0,0,35,35,1
756229,The Beast,"A young mexican smuggler and a little girl travel illegally on top of a cargo train, called La Bestia, to get to the USA. An injury transforms his perception of the journey.",/5YnnuENEnhbzdHJWOx3jEescF5E.jpg,['Animation'],"['Fantasy', 'Family', 'Animation', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756229.jpg,1,0,0,0,0,0,0,0,0,1,0,1,9,32,3
756388,Life to Afterlife: Death and Back,"Craig McMahon sits down with four people that died and but came back to life or better known as NDE, Near Death Experience. Their stories will shock some and comfort others.",/ux5ICKGG7HeAg64PoUzRKr3W2Po.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756388.jpg,0,0,1,0,0,0,0,0,0,0,0,0,33,31,1
756397,Hitpig!,"A porcine bounty hunter accepts his next hit: Pickles, a naive, ebullient elephant. Though he initially sets out to capture the perky pachyderm, the unlikely pair find themselves crisscrossing the globe on an adventure that brings out the best in both of them.",/bYa20LYAZ3Q7lKXtLYybo0yWWTN.jpg,"['Family', 'Animation']","['Adventure', 'Comedy', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756397.jpg,0,1,0,0,0,0,0,0,0,1,0,1,7,43,3
756403,Riverdance: The Animated Adventure,A young Irish boy named Keegan and Spanish girl named Moya journey into a magical world of the Megaloceros Giganteus who teach them to appreciate Riverdance as a celebration of life. Based on the stage show phenomenon of the same name and featuring Bill Whelan’s multi-platinum Grammy Award-winning music.,/i6TRDlVuuEXMyLSlIkDd8YhBN0r.jpg,"['Music', 'Comedy', 'Family', 'Animation']","['Family', 'Music', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756403.jpg,0,1,0,0,0,0,0,0,1,1,0,1,34,49,4
756681,Veneciafrenia,"When a group of young Spanish tourists travel to Venice for a bachelorette party, they are met by angry locals who are not keen on foreigners and soon they find themselves fighting for their lives.",/90ZsEVSiZZABzO8bh1OcqguomIn.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756681.jpg,0,0,0,0,0,0,1,0,0,0,0,0,13,35,1
756999,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/756999.jpg,0,0,0,0,0,1,1,0,0,0,0,0,15,66,2
757388,Audrey,"An unprecedented and intimate look at the life, work and enduring legacy of British actress Audrey Hepburn (1929-1993).",/ikAgImz1rkedYM2mW0TeGZP1xdi.jpg,"['Documentary', 'TV Movie']","['History', 'Documentary', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/757388.jpg,0,0,1,0,0,0,0,0,0,0,1,0,6,18,2
757697,Hunger Ward,"Filmed from inside two of the most active therapeutic feeding centers in Yemen, HUNGER WARD documents two female health care workers fighting to thwart the spread of starvation against the backdrop of a forgotten war. The film provides an unflinching portrait of Dr. Aida Alsadeeq and Nurse Mekkia Mahdi as they try to save the lives of hunger-stricken children within a population on the brink of famine.",/1B4d4MbXzbvbg62h7AdwAFLTP2o.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/757697.jpg,0,0,1,0,0,0,0,0,0,0,0,0,11,67,1
757725,Shadow Force,"Kyrah and Isaac were once the leaders of a multinational special forces group called Shadow Force. They broke the rules by falling in love, and in order to protect their son, they go underground. With a large bounty on their heads, and the vengeful Shadow Force hot on their trail, one family's fight becomes all-out war.",/uX6FaNE86a4Xnf1mFFEryvjqB1D.jpg,"['Thriller', 'Action']","['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/757725.jpg,0,0,0,0,1,1,0,0,0,0,0,0,12,56,2
757860,The Yin-Yang Master: Dream of Eternity,"Every few hundred years, the most powerful demon on earth—a snake demon—awakens, and the Yin-Yang Masters are summoned to the capital. Meanwhile, the Princess of the realm has her own plans, as she conspires to claim the demon’s power.",/odgDN1po1j7cEVLeBhkVS0Oh4kC.jpg,['Action'],"['Drama', 'Action', 'Science Fiction', 'Mystery', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/757860.jpg,1,0,0,0,1,0,0,0,0,0,0,0,38,39,2
757972,A Christmas Hero,"When a young war vet returns home from Afghanistan, he struggles to find joy in the life he once knew. As he comes close to giving up all hope, his guardian angel pays a visit to show him there’s more meaning to his life than he’s ever known.",/dXHIEr6cBSL88JNg2RN0YKQedba.jpg,['Family'],"['Family', 'Drama', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/757972.jpg,1,0,0,0,0,0,0,0,0,0,0,1,16,48,2
757995,The Christmas Ride,"On Christmas Day, Georgia experiences the true ups and downs of the holiday season. Through empathy and active listening, she does her best to understand the situations surrounding her to help make the season brighter.",/uOTLrJr5tX5i9c3zJP2Wld9wt7C.jpg,['Family'],"['Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/757995.jpg,1,0,0,0,0,0,0,0,0,0,0,1,18,35,2
758323,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/758323.jpg,0,0,0,0,0,1,1,0,0,0,0,0,19,29,2
758336,Love Again,"Mira Ray, dealing with the loss of her fiancé, John, sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. Rob, a journalist, is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion, he enlists her help in figuring out how to meet Mira in person and win her heart.",/koswMk0y7jGcyofV1sBccnNtY0B.jpg,"['Romance', 'Comedy', 'Drama']","['Comedy', 'Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/758336.jpg,1,1,0,1,0,0,0,0,0,0,0,0,10,75,3
758679,Mothers' Instinct,"Housewives Alice and Celine are best friends and neighbours who seem to have it all. However, when a tragic accident shatters the harmony of their lives, guilt, suspicion and paranoia begin to unravel their sisterly bond.",/xscMEP5VsvCLxFvrDQD84biWsLA.jpg,"['Thriller', 'Drama']","['Thriller', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/758679.jpg,1,0,0,0,0,1,0,0,0,0,0,0,17,36,2
758724,The Cellar,"When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country, she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.",/rtfGeS5WMXA6PtikIYUmYTSbVdg.jpg,['Horror'],"['Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/758724.jpg,0,0,0,0,0,0,1,0,0,0,0,0,10,42,1
758769,Unwelcome,"Londoners Maya and Jamie escape their urban nightmare to the tranquility of rural Ireland only to discover malevolent, murderous goblins lurking in the gnarled, ancient wood at the foot of their new garden. When heavily pregnant Maya’s relationship with a local family turns sour, who – or what – will come to her rescue and to what extremes will she go to protect her unborn child?",/88bGObx8YKLQDOOhcrBHHzXpiAv.jpg,['Horror'],"['Horror', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/758769.jpg,0,0,0,0,0,0,1,0,0,0,0,0,9,66,1
758897,Goblin,A young woman fights to protect her son from her abusive new husband and a ferocious creature lurking in the shadows.,/soxA2JbZcmyEPNzloScDYzJiPCp.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/758897.jpg,0,0,0,0,0,0,1,0,0,0,0,0,6,21,1
759175,The Princess,"A beautiful, strong-willed young royal refuses to wed the cruel sociopath to whom she is betrothed and is kidnapped and locked in a remote tower of her father’s castle. With her scorned, vindictive suitor intent on taking her father’s throne, the princess must protect her family and save the kingdom.",/9pCoqX24a6rE981fY1O3PmhiwrB.jpg,['Action'],"['Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/759175.jpg,0,0,0,0,1,0,0,0,0,0,0,0,12,50,1
759213,Captive,"A teenage runaway who’s trapped by a delusional man, pretends to be his daughter in order to escape.",/8ofszdXTti3my1RGvyruu3rl9Hc.jpg,['Horror'],"['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/759213.jpg,0,0,0,0,0,1,1,0,0,0,0,0,7,18,2
759354,The Misadventures of Mistress Maneater,"Ava Moriarty, Art History PhD dropout-turned-dominatrix, wants OUT. But there's no safeword for golden handcuffs. When her mobster ex gives her 30 days to repay a massive loan, she's forced to agree to one last job--seducing and extorting ""Father Dracula,"" a small town Episcopal priest. But Father Radovan Markovic brought his own secrets from Serbia, and moonlights as an MMA fighter while unwittingly hiding the world's greatest lost painting. Not to mention he's the one hot guy avoiding Ava like loose glitter. Certain he's embezzling a priceless art collection, will she win his heart only to destroy his life, or doom herself to a custom pair of concrete stilettos?",/pz9XSvWYBuW6AVL0NooyZr47W9a.jpg,['Romance'],"['Comedy', 'Romance', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/759354.jpg,0,1,0,1,1,0,0,0,0,0,0,0,38,109,3
759507,Blackout,"A man wakes in a hospital with no memory, and quickly finds himself on the run in a locked down hospital with the Cartel on his tail.",/xDgnmbdWS59NtTPdzujdZGuPUPZ.jpg,"['Thriller', 'Action']","['Thriller', 'Adventure', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/759507.jpg,0,0,0,0,1,1,0,0,0,0,0,0,8,27,2
759608,Cristiano Ronaldo: The One and Only,Cristiano Ronaldo is more than just a great footballer. He is an icon and role model for millions all over the world. He has proved that it’s possible to come from nothing and rise to be the best in your sport.,/jZw30RB2JPEdeNzVXoq6eNg9gp3.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/759608.jpg,0,0,1,0,0,0,0,0,0,0,0,0,35,41,1
759902,Hunter Hunter,"A fur trapper leaves his wife and daughter behind to kill a rogue wolf in the remote wilderness, but they soon become increasingly worried when their peaceful existence is disrupted.",/j52lKBGoHGmUJNUMsDV5kHOkMfC.jpg,['Horror'],"['Thriller', 'Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/759902.jpg,0,0,0,0,0,1,1,0,0,0,0,0,13,30,2
760104,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",/lopZSVtXzhFY603E9OqF7O1YKsh.jpg,"['Thriller', 'Horror']","['Thriller', 'Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760104.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,36,2
760112,The Beekeeper,A beekeeper on the island of Anglesey faces losing her ancestral home to the development of a nuclear power plant.,/9H4GIMpMylkmZEF0cdP0UbZmSp.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760112.jpg,0,0,1,0,0,0,0,0,0,0,0,0,13,20,1
760161,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760161.jpg,0,0,0,0,0,1,1,0,0,0,0,0,18,47,2
760195,Separation,A young girl finds solace in her artist father and the ghost of her dead mother.,/jNJ8vKNKT75EW4cvpiWCMvg5TFS.jpg,['Horror'],"['Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760195.jpg,0,0,0,0,0,0,1,0,0,0,0,0,10,16,1
760204,The Lair,"Royal Air Force pilot Lt. Kate Sinclair is on her final flight mission when her jet is shot down over one of the most dangerous rebel strongholds in Afghanistan. She finds refuge in an abandoned underground bunker where deadly man-made creatures known as Ravagers — half-human, half-alien, and hungry for human flesh — are awakened.",/ifRFLx83Xk1DcwAS3OScgI6HmWO.jpg,"['Action', 'Horror']","['Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760204.jpg,0,0,0,0,1,0,1,0,0,0,0,0,8,55,2
760259,The Tangles Love,"Cindy is a modern dancer who has been immersed in the industry for many years. Both her character and technique have been affirmed and respected by the audience and peers. For a long time, Cindy has lived with countless praises and inexhaustible money. Although outsiders see her as a veritable success, in Cindy's heart, she always feels that there is a void that cannot be filled. By chance, Cindy met a dancer named Wang Li. Cindy was very surprised by Wang Li's talent in dancing, so she decided to cultivate this plastic talent well. In order to help Wang Li to the top, Cindy gave Wang Li the position of the protagonist in the dance troupe at all costs. But what Cindy didn't know was that Wang Li was not as innocent as she appeared on the surface.",/lBpVEiXJ0ZB4UAUdXJ0JuVX9E9G.jpg,"['Romance', 'Drama']","['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760259.jpg,1,0,0,1,0,0,0,0,0,0,0,0,16,138,2
760299,Where She Lies,"An assaulted teen gives birth in the deep south and receives conflicting narratives about her infant's fate. 36 years later, her mother gives a deathbed confession that the baby never died. A filmmaker helps her uncover the truth.",/87ABySrJl8voJWdpmTlicIbHpxs.jpg,['Documentary'],"['Documentary', 'Mystery']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760299.jpg,0,0,1,0,0,0,0,0,0,0,0,0,14,38,1
760314,Felix Lobrecht: Hype,"Felix Lobrecht aims his dark humor at overly polite culture, weird laughter, the sheer awkwardness of a walking baby and more in this stand-up special.",/edcE61BiUQM8tzpxpApRvEX8yu5.jpg,['Documentary'],"['Comedy', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760314.jpg,0,1,1,0,0,0,0,0,0,0,0,0,20,25,2
760517,Love and Leashes,"Love never hurt so good for two co-workers who enter a contractual relationship as partners in consensual play, pleasure and pain.",/yQgGYiHUoDYeA4TbYlghpA5lmKH.jpg,"['Comedy', 'Romance']","['Comedy', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760517.jpg,0,1,0,1,0,0,0,0,0,0,0,0,16,21,2
760741,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",/f18rGcLlawKjNC5KRh36S0mvRlY.jpg,"['Thriller', 'Action', 'Horror']","['Thriller', 'Adventure', 'Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760741.jpg,0,0,0,0,1,1,1,0,0,0,0,0,5,37,3
760747,The Trip,"A dysfunctional couple head to a remote lakeside cabin under the guise of reconnecting, but each has secret designs to kill the other. Before they can carry out their respective plans, unexpected visitors arrive and the couple is faced with a greater danger than anything they could have plotted.",/ygTIsPG7dREi5AlO0S9EMbmvdae.jpg,"['Comedy', 'Horror']","['Comedy', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760747.jpg,0,1,0,0,0,0,1,0,0,0,0,0,8,49,2
760758,The House of the Lost on the Cape,"A strange old woman allows a teenage runaway and a young orphan to stay in an abandoned house that overlooks the sea. However, when a menacing entity threatens their new home, they must band together and face their fears to save it.",/5afJWPrNwm7a220mOccwB30PCOq.jpg,"['Family', 'Animation']","['Fantasy', 'Family', 'Animation', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760758.jpg,1,0,0,0,0,0,0,0,0,1,0,1,33,42,3
760868,Black Crab,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",/mcIYHZYwUbvhvUt8Lb5nENJ7AlX.jpg,['Action'],"['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760868.jpg,0,0,0,0,1,1,0,0,0,0,0,0,10,26,2
760873,The Colony,"In the not-too-distant future: after a global catastrophe has wiped out nearly all of humanity on Earth, an elite astronaut from Space Colony Kepler must make a decision that will seal the fate of the people on both planets.",/nX7ZUYwgGOCe5nXXwpNg4hAf1xB.jpg,['Thriller'],"['Thriller', 'Science Fiction']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760873.jpg,0,0,0,0,0,1,0,0,0,0,0,0,10,39,1
760875,The Devil Below,"A group of four amateur adventurers who specialize in exploring remote and forsaken places pay a visit to Shookum Hills, a town in the remote Appalachian Mountains which was abandoned decades ago due to a mysterious coal mine fire.",/bKpkB86oJ2IyIlpGLTF66zBPSDp.jpg,['Horror'],"['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760875.jpg,0,0,0,0,0,1,1,0,0,0,0,0,15,39,2
760883,Blood Red Sky,"A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.",/v7aOJKI5vxCHotHvN8O7SR6SpP6.jpg,"['Thriller', 'Action', 'Horror']","['Thriller', 'Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760883.jpg,0,0,0,0,1,1,1,0,0,0,0,0,13,46,3
760919,The Power,"London, 1974. As Britain prepares for electrical blackouts to sweep across the country, trainee nurse Val arrives for her first day at the crumbling East London Royal Infirmary. With most of the patients and staff evacuated to another hospital, Val is forced to work the night shift, finding herself in a dark, near empty building. Within these walls lies a deadly secret, forcing Val to face both her own traumatic past and deepest fears.",/s0aVEjT1DWopUrJehACWZyqpO99.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760919.jpg,0,0,0,0,0,0,1,0,0,0,0,0,9,74,1
760926,Gold,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",/c0r75XaNHA4QMlDcitEscQW2Fn6.jpg,"['Thriller', 'Action']","['Thriller', 'Adventure', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760926.jpg,0,0,0,0,1,1,0,0,0,0,0,0,4,80,2
760982,The End of the Storm,"Featuring exceptional access to Liverpool Football Club, this is the gripping inside story of the club’s 2019/20 Premier League winning season, set against the context of their global fan base waiting for 30 years of disappointment and near misses to come to an end.",/txGil2zkcVAeYWl8O6l8Pv7pl9K.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/760982.jpg,0,0,1,0,0,0,0,0,0,0,0,0,20,44,1
761163,Hospital,"In an abandoned hospital in Tainan, a group of people came to try to communicate with the souls of their loved ones, only to be haunted by ominous supernatural phenomena.",/w3gWxpVyybi93kz6acWgPSFhyiW.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/761163.jpg,0,0,0,0,0,0,1,0,0,0,0,0,8,30,1
761489,The Accidental President,"In 2016, almost anyone you asked, or any poll you consulted, pointed you to a Hillary Clinton landslide. The Accidental President is a balanced feature documentary that is seeking to answer one question - how the hell did Trump win?",/veGjLtqYG1PUz3XVykbWjysgVuL.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/761489.jpg,0,0,1,0,0,0,0,0,0,0,0,0,24,40,1
761548,Pups Alone,"After receiving an exciting new job opportunity at a cutting edge Pet Invention company, Robert, his teenage daughter Jenna and their trusty and special border collie Charlie make the move to the new neighborhood, right before Christmas. Upon arriving, Robert meets his gorgeous next door neighbor Holly, and her sassy and spunky border collie Gidget. Before the sparks can fly, they are set upon my Robert’s conniving and obnoxious next door neighbor and project manager Victor, his neighborhood bully bulldog “Vinnie P” and the sycophantic sidekick Chihuahua “Jose”.",/2MJo65VVurU1GKqr0oDHBim0as4.jpg,['Family'],"['Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/761548.jpg,0,1,0,0,0,0,0,0,0,0,0,1,10,88,2
761892,"John Travolta, le miraculé d'Hollywood",The gripping story of legendary American actor John Travolta: his rise to stardom in the 1970s; his agonizing fall in disgrace in the 1980s; and his stunning artistic rebirth in the 1990s.,/32UxBFn2RoK6VhDyQfIw1qbwelm.jpg,"['Documentary', 'TV Movie']","['Documentary', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/761892.jpg,0,0,1,0,0,0,0,0,0,0,1,0,38,32,2
761898,Sword Art Online the Movie – Progressive – Aria of a Starless Night,"One month after Kayaba Akihiko's game of death began, the death toll continues to rise, two thousand players having already lost their lives to the ultra-difficult VRMMO world of Sword Art Online. On the day of the strategy meeting to plan out the first-floor boss battle, Kirito, a solo player who vows to fight alone to get stronger, runs into a rare, high-level female player. She gracefully dispatches powerful monsters with a single rapier that flashes like a shooting star in the night...",/yD9RhgIVydQNBK7OLEbCWYcWMUd.jpg,"['Animation', 'Action']","['Science Fiction', 'Animation', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/761898.jpg,0,0,0,0,1,0,0,0,0,1,0,0,67,83,2
762430,Retribution,"When a mysterious caller plants a bomb under his car seat, a bank executive begins a high-speed chase across the city to complete a specific series of tasks — all with his kids trapped in the back seat.",/oUmmY7QWWn7OhKlcPOnirHJpP1F.jpg,"['Thriller', 'Action']","['Thriller', 'Adventure', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/762430.jpg,0,0,0,0,1,1,0,0,0,0,0,0,11,38,2
762441,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,"['Thriller', 'Horror']","['Thriller', 'Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/762441.jpg,0,0,0,0,0,1,1,0,0,0,0,0,22,23,2
